credit_note_id,credit_note_ref,ebay_order,credit_amount,credit_date,source_invoice_id,source_invoice_ref,invoice_total,invoice_paid,invoice_paid_flag,invoice_unpaid_before_credit,cleanup_bucket,credit_note_private
7066,IC2606-1487,21-14442-59616,44.69000000,2026-06-24,37,IN2604-0031,60.00000000,60.00000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 21-14442-59616. Source invoice: IN2604-0031 (id 37).
7069,IC2606-1489,21-14549-20579,0.48000000,2026-06-24,1939,IN2604-1627,9.70000000,9.70000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 21-14549-20579. Source invoice: IN2604-1627 (id 1939).
7070,IC2606-1490,21-14554-14402,3.27000000,2026-06-24,2052,IN2604-1705,59.51000000,59.51000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 21-14554-14402. Source invoice: IN2604-1705 (id 2052).
7071,IC2606-1491,21-14554-88061,1.28000000,2026-06-24,2067,IN2604-1720,25.63000000,25.63000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 21-14554-88061. Source invoice: IN2604-1720 (id 2067).
7072,IC2606-1492,21-14561-74010,4.49000000,2026-06-24,2167,IN2605-1815,72.26000000,72.26000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 21-14561-74010. Source invoice: IN2605-1815 (id 2167).
7073,IC2606-1493,21-14564-86982,0.50000000,2026-06-24,2288,IN2605-1912,10.50000000,10.50000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 21-14564-86982. Source invoice: IN2605-1912 (id 2288).
7074,IC2606-1494,21-14568-06496,4.09000000,2026-06-24,2312,IN2605-1933,65.11000000,65.11000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 21-14568-06496. Source invoice: IN2605-1933 (id 2312).
7075,IC2606-1495,21-14569-68269,4.83000000,2026-06-24,2315,IN2605-1936,157.16000000,157.16000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 21-14569-68269. Source invoice: IN2605-1936 (id 2315).
7080,IC2606-1498,22-14548-74750,2.57000000,2026-06-24,1972,IN2604-1646,47.99000000,47.99000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 22-14548-74750. Source invoice: IN2604-1646 (id 1972).
7081,IC2606-1499,22-14562-13322,0.97000000,2026-06-24,2218,IN2605-1855,19.32000000,19.32000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 22-14562-13322. Source invoice: IN2605-1855 (id 2218).
7086,IC2606-1502,23-14528-82536,7.02000000,2026-06-24,1420,IN2604-1379,7.86000000,7.86000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 23-14528-82536. Source invoice: IN2604-1379 (id 1420).
7088,IC2606-1504,23-14550-04547,0.88000000,2026-06-24,1994,IN2604-1660,15.98000000,15.98000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 23-14550-04547. Source invoice: IN2604-1660 (id 1994).
7089,IC2606-1505,23-14561-29469,0.77000000,2026-06-24,2318,IN2605-1939,15.39000000,15.39000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 23-14561-29469. Source invoice: IN2605-1939 (id 2318).
7090,IC2606-1506,23-14561-68250,1.17000000,2026-06-24,2238,IN2605-1871,21.42000000,21.42000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 23-14561-68250. Source invoice: IN2605-1871 (id 2238).
7092,IC2606-1507,23-14568-70312,5.85000000,2026-06-24,2268,IN2605-1894,94.02000000,94.02000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 23-14568-70312. Source invoice: IN2605-1894 (id 2268).
7094,IC2606-1509,24-14560-66688,1.16000000,2026-06-24,1999,IN2604-1664,22.41000000,22.41000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 24-14560-66688. Source invoice: IN2604-1664 (id 1999).
7095,IC2606-1510,24-14560-75426,0.71000000,2026-06-24,1957,IN2604-1637,12.84000000,12.84000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 24-14560-75426. Source invoice: IN2604-1637 (id 1957).
7096,IC2606-1511,24-14561-38139,0.43000000,2026-06-24,1983,IN2604-1650,7.83000000,7.83000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 24-14561-38139. Source invoice: IN2604-1650 (id 1983).
7097,IC2606-1512,24-14567-27170,3.46000000,2026-06-24,2076,IN2604-1729,69.72000000,69.72000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 24-14567-27170. Source invoice: IN2604-1729 (id 2076).
7099,IC2606-1513,24-14576-41888,10.99000000,2026-06-24,2237,IN2605-1870,229.68000000,229.68000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 24-14576-41888. Source invoice: IN2605-1870 (id 2237).
7102,IC2606-1516,25-14489-07719,6.55000000,2026-06-24,885,IN2604-0874,6.97000000,6.97000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 25-14489-07719. Source invoice: IN2604-0874 (id 885).
7103,IC2606-1517,25-14543-22271,0.96000000,2026-06-24,1912,IN2604-1618,19.65000000,19.65000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 25-14543-22271. Source invoice: IN2604-1618 (id 1912).
7104,IC2606-1518,25-14544-40708,0.71000000,2026-06-24,1967,IN2604-1642,15.37000000,15.37000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 25-14544-40708. Source invoice: IN2604-1642 (id 1967).
7105,IC2606-1519,25-14545-16790,1.88000000,2026-06-24,1970,IN2604-1645,38.09000000,38.09000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 25-14545-16790. Source invoice: IN2604-1645 (id 1970).
7106,IC2606-1520,25-14546-93666,0.84000000,2026-06-24,1989,IN2604-1655,17.14000000,17.14000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 25-14546-93666. Source invoice: IN2604-1655 (id 1989).
7107,IC2606-1521,25-14553-95026,0.43000000,2026-06-24,2133,IN2605-1784,8.36000000,8.36000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 25-14553-95026. Source invoice: IN2605-1784 (id 2133).
7108,IC2606-1522,25-14554-70942,4.47000000,2026-06-24,2129,IN2605-1780,68.63000000,68.63000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 25-14554-70942. Source invoice: IN2605-1780 (id 2129).
7109,IC2606-1523,25-14556-47778,1.03000000,2026-06-24,2169,IN2605-1817,19.35000000,19.35000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 25-14556-47778. Source invoice: IN2605-1817 (id 2169).
7110,IC2606-1524,25-14561-38256,0.65000000,2026-06-24,2299,IN2605-1921,12.23000000,12.23000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 25-14561-38256. Source invoice: IN2605-1921 (id 2299).
7112,IC2606-1525,25-14562-98164,0.38000000,2026-06-24,2285,IN2605-1910,7.59000000,7.59000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 25-14562-98164. Source invoice: IN2605-1910 (id 2285).
7114,IC2606-1527,26-14491-40382,283.29000000,2026-06-24,959,IN2604-0948,305.59000000,305.59000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 26-14491-40382. Source invoice: IN2604-0948 (id 959).
7116,IC2606-1528,26-14543-81663,1.75000000,2026-06-24,1954,IN2604-1634,35.20000000,35.20000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 26-14543-81663. Source invoice: IN2604-1634 (id 1954).
7119,IC2606-1530,26-14559-15601,0.98000000,2026-06-24,2227,IN2605-1863,19.25000000,19.25000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 26-14559-15601. Source invoice: IN2605-1863 (id 2227).
7120,IC2606-1531,26-14559-51147,0.70000000,2026-06-24,2323,IN2605-1944,13.80000000,13.80000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 26-14559-51147. Source invoice: IN2605-1944 (id 2323).
7124,IC2606-1534,27-14539-70995,0.60000000,2026-06-24,1864,IN2604-1598,11.14000000,11.14000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 27-14539-70995. Source invoice: IN2604-1598 (id 1864).
7125,IC2606-1535,27-14555-53458,0.97000000,2026-06-24,2253,IN2605-1880,18.60000000,18.60000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 27-14555-53458. Source invoice: IN2605-1880 (id 2253).
7126,IC2606-1536,27-14555-53696,0.80000000,2026-06-24,2322,IN2605-1943,15.33000000,15.33000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 27-14555-53696. Source invoice: IN2605-1943 (id 2322).
7127,IC2606-1537,27-14561-77775,1.54000000,2026-06-24,2291,IN2605-1915,31.12000000,31.12000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 27-14561-77775. Source invoice: IN2605-1915 (id 2291).
7128,IC2606-1538,27-14563-63111,6.52000000,2026-06-24,2241,IN2605-1873,105.15000000,105.15000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 27-14563-63111. Source invoice: IN2605-1873 (id 2241).
7154,IC2606-1557,01-14662-88262,0.48000000,2026-06-24,3488,IN2605-2888,6.96000000,6.96000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 01-14662-88262. Source invoice: IN2605-2888 (id 3488).
7155,IC2606-1558,03-14663-01674,0.45000000,2026-06-24,3489,IN2605-2889,7.07000000,7.07000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 03-14663-01674. Source invoice: IN2605-2889 (id 3489).
7156,IC2606-1559,06-14638-68809,2.65000000,2026-06-24,3116,IN2605-2599,43.02000000,43.02000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 06-14638-68809. Source invoice: IN2605-2599 (id 3116).
7157,IC2606-1560,06-14645-68775,3.87000000,2026-06-24,3326,IN2605-2793,61.32000000,61.32000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 06-14645-68775. Source invoice: IN2605-2793 (id 3326).
7159,IC2606-1562,07-14553-92967,11.64000000,2026-06-24,1697,IN2604-1463,127.02000000,127.02000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 07-14553-92967. Source invoice: IN2604-1463 (id 1697).
7160,IC2606-1563,07-14633-79559,4.07000000,2026-06-24,3050,IN2605-2542,65.44000000,65.44000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 07-14633-79559. Source invoice: IN2605-2542 (id 3050).
7161,IC2606-1564,07-14639-06533,2.40000000,2026-06-24,3156,IN2605-2634,38.15000000,38.15000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 07-14639-06533. Source invoice: IN2605-2634 (id 3156).
7162,IC2606-1565,07-14641-61116,2.41000000,2026-06-24,3206,IN2605-2679,39.09000000,39.09000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 07-14641-61116. Source invoice: IN2605-2679 (id 3206).
7163,IC2606-1566,07-14651-63704,0.37000000,2026-06-24,3441,IN2605-2851,5.84000000,5.84000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 07-14651-63704. Source invoice: IN2605-2851 (id 3441).
7165,IC2606-1567,10-14628-69190,0.63000000,2026-06-24,3080,IN2605-2572,10.23000000,10.23000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 10-14628-69190. Source invoice: IN2605-2572 (id 3080).
7166,IC2606-1568,10-14634-22467,0.64000000,2026-06-24,3181,IN2605-2656,9.83000000,9.83000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 10-14634-22467. Source invoice: IN2605-2656 (id 3181).
7168,IC2606-1569,11-14632-13851,0.74000000,2026-06-24,3169,IN2605-2644,11.11000000,11.11000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 11-14632-13851. Source invoice: IN2605-2644 (id 3169).
7169,IC2606-1570,11-14632-62782,2.40000000,2026-06-24,3157,IN2605-2635,38.15000000,38.15000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 11-14632-62782. Source invoice: IN2605-2635 (id 3157).
7170,IC2606-1571,11-14643-77857,0.37000000,2026-06-24,3443,IN2605-2853,5.84000000,5.84000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 11-14643-77857. Source invoice: IN2605-2853 (id 3443).
7175,IC2606-1574,17-14619-37809,2.24000000,2026-06-24,3059,IN2605-2551,34.98000000,34.98000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 17-14619-37809. Source invoice: IN2605-2551 (id 3059).
7176,IC2606-1575,17-14640-42616,0.70000000,2026-06-24,3442,IN2605-2852,11.41000000,11.41000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 17-14640-42616. Source invoice: IN2605-2852 (id 3442).
7178,IC2606-1577,18-14616-94218,2.41000000,2026-06-24,3085,IN2605-2576,40.54000000,40.54000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 18-14616-94218. Source invoice: IN2605-2576 (id 3085).
7179,IC2606-1578,19-14615-95082,0.52000000,2026-06-24,3071,IN2605-2563,7.77000000,7.77000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 19-14615-95082. Source invoice: IN2605-2563 (id 3071).
7180,IC2606-1579,20-14620-68031,0.73000000,2026-06-24,3175,IN2605-2650,11.42000000,11.42000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 20-14620-68031. Source invoice: IN2605-2650 (id 3175).
7183,IC2606-1581,21-14627-50025,1.38000000,2026-06-24,3432,IN2605-2848,23.26000000,23.26000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 21-14627-50025. Source invoice: IN2605-2848 (id 3432).
7184,IC2606-1582,22-14457-96242,10.27000000,2026-06-24,365,IN2604-0340,100.00000000,100.00000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 22-14457-96242. Source invoice: IN2604-0340 (id 365).
7185,IC2606-1583,22-14611-87907,1.01000000,2026-06-24,3064,IN2605-2556,16.18000000,16.18000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 22-14611-87907. Source invoice: IN2605-2556 (id 3064).
7186,IC2606-1584,23-14630-31639,1.89000000,2026-06-24,3444,IN2605-2854,30.26000000,30.26000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 23-14630-31639. Source invoice: IN2605-2854 (id 3444).
7187,IC2606-1585,23-14626-90171,1.36000000,2026-06-24,3461,IN2605-2868,22.17000000,22.17000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 23-14626-90171. Source invoice: IN2605-2868 (id 3461).
7188,IC2606-1586,24-14625-45982,0.02000000,2026-06-24,3121,IN2605-2603,1768.50000000,1768.50000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 24-14625-45982. Source invoice: IN2605-2603 (id 3121).
7190,IC2606-1587,25-14606-78739,0.33000000,2026-06-24,3063,IN2605-2555,5.23000000,5.23000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 25-14606-78739. Source invoice: IN2605-2555 (id 3063).
7195,IC2606-1591,08-14642-10932,0.01000000,2026-06-24,3315,IN2605-2783,14.22000000,14.22000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 08-14642-10932. Source invoice: IN2605-2783 (id 3315).
7196,IC2606-1592,01-14555-14634,131.65000000,2026-06-24,1272,IN2604-1257,131.65000000,131.65000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 01-14555-14634. Source invoice: IN2604-1257 (id 1272).
7198,IC2606-1594,01-14584-78922,99.97000000,2026-06-24,2014,IN2604-1675,103.57000000,103.57000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 01-14584-78922. Source invoice: IN2604-1675 (id 2014).
7199,IC2606-1595,01-14593-90157,36.54000000,2026-06-24,2171,IN2605-1819,39.86000000,39.86000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 01-14593-90157. Source invoice: IN2605-1819 (id 2171).
7200,IC2606-1596,01-14642-91227,3.06000000,2026-06-24,3038,IN2605-2530,62.82000000,62.82000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 01-14642-91227. Source invoice: IN2605-2530 (id 3038).
7201,IC2606-1597,01-14648-81289,0.83000000,2026-06-24,3172,IN2605-2647,17.52000000,17.52000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 01-14648-81289. Source invoice: IN2605-2647 (id 3172).
7202,IC2606-1598,01-14654-61127,5.60000000,2026-06-24,3329,IN2605-2796,90.15000000,90.15000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 01-14654-61127. Source invoice: IN2605-2796 (id 3329).
7206,IC2606-1600,02-14643-69559,2.38000000,2026-06-24,3070,IN2605-2562,46.24000000,46.24000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 02-14643-69559. Source invoice: IN2605-2562 (id 3070).
